0.141542,0.791184,0.391245,0.38179,0.08694,0,0.167479,0.438462,0.383022,0.55944,0,0,0.833287,0.155111,0.736842,0.271119,0.362657,0.164614,0,0.267718,0.386214,0.282911,0.330242,0,0,0,0.538117,0.148528,0.736848,0.27131,0.348131,0.151491,0,0.267737,0.394861,0.306951,0.356068,0,0,0,0.538983,0.40706,0.418646,0.466156,0.458664,0.962945,0.352833,0.274524,0.277178,0.34969,0.261217,0.265301,0.250959,0.005555,0.038306,0.117949,0.067319,0.186938,0.069428,0.20274,0.231529,0.196408,0.053712,0.188278,0.233892,0.480903,0.426519,0.544567,0.338983,1,0,1,1,0.154739,0.845261,0.333333,0.115987,0.666667,0.884013,0.153685,0.564047,0.262306,0.101876,0.392642,0.500782,0.227459,0.772541,0.727273,0.174194,0.272727,0.825806,0.195473,0.480892,0.260187,0.108337,0.187652,0.437876,0.2079,0.7921,0.6,0.163333,0.4,0.836667,0.175841,0.477636,0.210437,0.101111,0.240266,0.427189,0.027758,0.158735,0.068564,0.193977,0.205945,0.170655,0.010434,0.392642,0.262306,0.434417,0.153685,0.564047,0.101876,0.500782,0.394051,0.026851,0.658769,0.673963,0.833287,0.220339,0.005536,0.388377,0.302441,0.538117,0.302443,0.00554,0.378207,0.302254,0.538983,0.666667,0.012435,0.048763,0.166728,1,0.624867,0.662377,0,0.100033,0.008282,0.019748,0.067864,0.739786,0.520942,0.520068,0,0.024142,0.008306,0.0163,0.067855,0.739815,0.534508,0.523632,0,0.024249,1,0,0.16165,0.051364,0.178923,0.204454,0.187652,0.260187,0,0.195473,0.480892,0.108337,0.437876,0.240266,0.210437,0,0.175841,0.477636,0.101111,0.427189,0,0.610775,0.385859,0.60052,0.37496,0.622152,0.364789,0,0,1,0,1,0,0,0,0.966795,0.911504,0,0,0,0,0,0.222222,0.285714,0.26087,0,0.166667,0.484848,0,0.5,0.4,0,0,0,0.298135,0,0.26087,0,0.26087,0,0.585823,0.292674,0.585709,0,0.529598,0.238175,0.521144,0.515842,0.481026,0.401294,0.408019,0.459627,0.465909,0.550439,0.35,0.330233,0.666667,0.310345,0.325758,0.689286,0.269231,0.307377,0.712062,0.36,0.332031,0.681481,0.304348,0.317992,0.701195,0.490192,0.091177,0.804544,0.550435,0.309917,0.320485,0.433005,0.418039,0.439264,0.528483,0.425544,0.220251,0.179897,0.155126,0,0.038514
0.131429,0.791184,0.298031,0.36316,0.08694,0,0.167479,0.423476,0.534246,0.528902,0,0,0.583218,0.155111,0.773669,0.276667,0.366113,0.164614,0,0.267718,0.380799,0.42299,0.346845,0,0,0,0.768311,0.148528,0.773688,0.277479,0.351486,0.151491,0,0.267737,0.39097,0.460407,0.378113,0,0,0,0.769492,0.45121,0.441687,0.498928,0.493868,0.928408,0.491656,0.405497,0.388483,0.489406,0.392453,0.373894,0.382564,0.141471,0.112903,0.103134,0.197524,0.321478,0.176614,0.183299,0.354831,0.334794,0.154818,0.171985,0.36339,0.494322,0.431719,0.56777,0.357358,0.921534,0.078466,0.882353,0.864865,0.133462,0.866538,0.238095,0.097179,0.761905,0.902821,0.141066,0.620524,0.186178,0.090059,0.495802,0.568524,0.209016,0.790984,0.61039,0.158065,0.38961,0.841935,0.20257,0.54758,0.317415,0.11603,0.302764,0.520292,0.18711,0.81289,0.484848,0.146667,0.515152,0.853333,0.182238,0.552067,0.265366,0.108221,0.361538,0.51796,0.109507,0.296732,0.173351,0.175154,0.332414,0.26168,0.010434,0.495802,0.186178,0.541608,0.141066,0.620524,0.090059,0.568524,0.521884,0.026851,0.56171,0.543491,0.583218,0.387388,0.013766,0.434059,0.186257,0.768311,0.459125,0.01387,0.422876,0.185963,0.769492,0.735839,0.012435,0.031343,0.444424,0.628561,0.729564,0.511746,0,0.100033,0.016489,0.026331,0.296656,0.4286,0.678292,0.502381,0,0.024142,0.016613,0.021743,0.296621,0.428604,0.687692,0.506699,0,0.024249,0.851852,0.184211,0.301979,0.150883,0.162529,0.335525,0.302764,0.317415,0.638637,0.20257,0.54758,0.11603,0.520292,0.361538,0.265366,0.645085,0.182238,0.552067,0.108221,0.51796,0.116787,0.660412,0.332323,0.619584,0.358867,0.56934,0.416416,0.333333,0,0.666667,0.333333,1,0,0,0,0.88151,0.946903,0,0,0,0,0,0.333333,0.428571,0.391304,0,0.166667,0.575758,0.125,0.666667,0.533333,0,0,0,0.432264,0.125,0.391304,0.125,0.391304,0.124978,0.723882,0.417476,0.723936,0.106527,0.678042,0.355032,0.671163,0.545545,0.49641,0.394822,0.425708,0.468944,0.463068,0.54386,0.4,0.251163,0.746667,0.344828,0.25,0.757143,0.307692,0.237705,0.774319,0.36,0.253906,0.751852,0.304348,0.242678,0.768924,0.479564,0.075301,0.850993,0.58087,0.362259,0.29586,0.481164,0.422334,0.483533,0.569894,0.47744,0.36691,0.298766,0.268511,0.125,0.09764
0.478335,1,0.058632,0.36316,0.080251,0,0.15764,0.334552,0.665652,0.506018,0,0,0.583218,0.416278,0.918418,0.103619,0.355676,0.160534,0,0.265077,0.333015,0.564685,0.361044,0,0,0,0.768311,0.422341,0.918408,0.104822,0.341457,0.147696,0,0.265097,0.338247,0.615578,0.394617,0,0,0,0.769492,0.433294,0.431407,0.536294,0.456067,0.971624,0.558914,0.482578,0.47833,0.55461,0.46987,0.464177,0.450589,0.33042,0.133065,0.082621,0.381331,0.440034,0.159562,0.166451,0.46773,0.444355,0.150079,0.160896,0.46859,0.388733,0.56486,0.462787,0.363694,0.86748,0.13252,0.808824,0.783784,0.119923,0.880077,0.31746,0.081505,0.68254,0.918495,0.134059,0.67544,0.36023,0.079142,0.51516,0.637842,0.182377,0.817623,0.603896,0.132258,0.396104,0.867742,0.194199,0.620005,0.446146,0.111613,0.376772,0.605586,0.162162,0.837838,0.478788,0.123333,0.521212,0.876667,0.174576,0.627129,0.403803,0.10396,0.438081,0.606091,0.195933,0.428171,0.160414,0.156925,0.457401,0.355595,0.212762,0.51516,0.36023,0.564175,0.134059,0.67544,0.079142,0.637842,0.545124,0.246055,0.495965,0.478255,0.583218,0.488155,0.226545,0.386323,0.232821,0.768311,0.553629,0.224285,0.375961,0.232582,0.769492,0.52451,0.266515,0.031343,0.333272,0.771364,0.589672,0.515188,0.401509,0.100033,0.22868,0.023008,0.330588,0.612257,0.5666,0.437415,0.40573,0.032293,0.226443,0.019021,0.330502,0.612251,0.586935,0.442501,0.405716,0.032244,0.703704,0.315789,0.425762,0.149278,0.14918,0.454158,0.376772,0.446146,0.692904,0.194199,0.620005,0.111613,0.605586,0.438081,0.403803,0.701371,0.174576,0.627129,0.10396,0.606091,0.241799,0.674334,0.343434,0.61554,0.371741,0.516133,0.478238,0,0,0.666667,0.333333,1,0,0,0.2,0.678078,0.59292,0.5,0,0,0,0.2,0.388889,0.571429,0.478261,0.4,0.166667,0.636364,0.25,0.666667,0.6,0.333333,0,0.333333,0.50889,0.25,0.478261,0.25,0.478261,0.249956,0.666667,0.467785,0.666732,0.218342,0.617993,0.40657,0.61066,0.578218,0.523077,0.469256,0.509434,0.465839,0.514205,0.510965,0.3,0.162791,0.835556,0.206897,0.200758,0.817857,0.230769,0.196721,0.824903,0.24,0.195313,0.818519,0.217391,0.192469,0.824701,0.622434,0.342935,0.889726,0.606087,0.383838,0.280871,0.501926,0.452159,0.505988,0.553218,0.467061,0.488518,0.409134,0.379201,0.25,0.072145
0.090979,0.934047,0.045938,0.325931,0.080251,0,0.458116,0.30475,0.549673,0.575894,0.282491,0,0.583218,0.155111,0.910491,0.003699,0.362657,0.152296,0,0.527585,0.324254,0.531731,0.340891,0.209394,0,0,0.461883,0.148528,0.910524,0.004103,0.348131,0.140146,0,0.527555,0.328168,0.54432,0.372572,0.235269,0,0,0.461864,0.29711,0.610422,0.641654,0.149329,0.638983,0.484127,0.420501,0.416551,0.479167,0.406044,0.403372,0.373607,0.306792,0.133065,0.1151,0.350802,0.359903,0.207065,0.202,0.383634,0.365533,0.192733,0.197556,0.384177,0.402301,0.611522,0.495626,0.409473,0.725371,0.274629,0.632353,0.594595,0.31528,0.68472,0.345238,0.269592,0.654762,0.730408,0.363608,0.536489,0.389277,0.292245,0.487868,0.527757,0.319672,0.680328,0.538961,0.277419,0.461039,0.722581,0.366796,0.518399,0.359525,0.278809,0.383025,0.514598,0.307692,0.692308,0.454545,0.266667,0.545455,0.733333,0.363334,0.519071,0.330865,0.279467,0.420762,0.512979,0.114286,0.35637,0.199224,0.191401,0.381551,0.335154,0.333703,0.487868,0.389277,0.531739,0.363608,0.536489,0.292245,0.527757,0.535853,0.289971,0.435525,0.3696,0.583218,0.48205,0.120605,0.413632,0.278933,0.461883,0.514193,0.152453,0.403895,0.278945,0.461864,0.533497,0.031124,0.355759,0.27788,0.799943,0.617194,0.421418,0,0.06002,0.008282,0.351186,0.27969,0.693871,0.571182,0.32517,0,0.016147,0.008306,0.345675,0.279634,0.693903,0.590198,0.341087,0,0.016166,0.703704,0.315789,0.358238,0.182986,0.185246,0.380952,0.383025,0.359525,0.678285,0.366796,0.518399,0.278809,0.514598,0.420762,0.330865,0.682054,0.363334,0.519071,0.279467,0.512979,0.249992,0.6023,0.323232,0.594743,0.344062,0.743448,0.274343,0,0,0.666667,0.333333,1,0,0,0.2,0.778378,0.761062,0,0,0.333333,0,0.2,0.388889,0.428571,0.434783,0.2,0.333333,0.545455,0.25,0.666667,0.533333,0,0.333333,0,0.467042,0.25,0.434783,0.25,0.434783,0.249956,0.666667,0.44466,0.666732,0.218342,0.617993,0.384313,0.61066,0.441584,0.362051,0.648328,0.535377,0.689441,0.747159,0.171053,0.3,0.2,0.8,0.344828,0.253788,0.753571,0.307692,0.254098,0.758755,0.36,0.25,0.759259,0.304348,0.246862,0.76494,0.46924,0.04831,0.87003,0.653043,0.490817,0.376517,0.535317,0.545216,0.581694,0.334863,0.258613,0.406576,0.369988,0.348474,0.25,0.023054
0.141542,0.879122,0.20365,0.36316,0.080251,0,0.384225,0.416509,0.28105,0.558254,0.287352,0,0.833287,0.16452,0.715769,0.136659,0.355676,0.156375,0,0.488188,0.384781,0.213942,0.522959,0.224234,0,0,0.538117,0.157498,0.715776,0.137197,0.341457,0.1439,0,0.488211,0.393302,0.23108,0.538518,0.251912,0,0,0.538983,0.489709,0.424672,0.442573,0.579281,0.689908,0.348597,0.29013,0.274733,0.34344,0.27565,0.261603,0.246875,0.154359,0.034274,0.102564,0.212577,0.251826,0.075518,0.194223,0.292506,0.247269,0.064771,0.182847,0.282259,0.302905,0.396415,0.567009,0.160463,0.795118,0.204882,0.720588,0.689189,0.323017,0.676983,0.43254,0.250784,0.56746,0.749216,0.349451,0.478615,0.426836,0.251656,0.372639,0.463048,0.346311,0.653689,0.642857,0.296774,0.357143,0.703226,0.351535,0.432604,0.25266,0.256576,0.246284,0.409988,0.336798,0.663202,0.551515,0.29,0.448485,0.71,0.348975,0.428708,0.226081,0.255731,0.283863,0.404662,0.179563,0.239505,0.069858,0.182881,0.282409,0.214093,0.245075,0.372639,0.426836,0.414672,0.349451,0.478615,0.251656,0.463048,0.368747,0.283494,0.543385,0.608727,0.833287,0.291701,0.131453,0.299845,0.325497,0.538117,0.339552,0.165597,0.291608,0.325564,0.538983,0.444444,0.018665,0.32888,0.222304,0.714299,0.528297,0.633947,0,0.100033,0.010968,0.325685,0.322023,0.443871,0.477036,0.45,0,0.032293,0.011088,0.324501,0.322009,0.443889,0.485856,0.456085,0,0.032244,0.851852,0.184211,0.232928,0.05939,0.17096,0.272566,0.246284,0.25266,0.603031,0.351535,0.432604,0.256576,0.409988,0.283863,0.226081,0.604946,0.348975,0.428708,0.255731,0.404662,0.133213,0.625303,0.359596,0.541306,0.393949,0.771237,0.214874,0,0,0.666667,0.333333,1,0,0,0,0.866667,0.725664,0,0,0.333333,0,0.2,0.277778,0.285714,0.304348,0.2,0.333333,0.454545,0.125,0.5,0.4,0,0.333333,0,0.332914,0.125,0.304348,0.125,0.304348,0.124978,0.528608,0.319859,0.5287,0.106527,0.473007,0.265936,0.464638,0.514851,0.330256,0.385113,0.279481,0.447205,0.386364,0.620614,0.25,0.24186,0.764444,0.241379,0.287879,0.728571,0.230769,0.282787,0.7393,0.28,0.285156,0.733333,0.217391,0.276151,0.741036,0.554567,0.063733,0.816414,0.594783,0.329201,0.305139,0.485445,0.367454,0.711719,0.603693,0.521407,0.292276,0.221233,0.197829,0.125,0.054787
0.222408,0.549429,0.234699,0.568027,0.405064,0,0.167479,0.192117,0.369091,0.819292,0.238642,0,0.583218,0.296063,0.473684,0.136659,0.554388,0.428811,0,0.273,0.193326,0.285927,0.573915,0.219333,0,0,0.461883,0.283477,0.473696,0.137197,0.532262,0.424692,0,0.27298,0.188578,0.309542,0.58547,0.246344,0,0,0.461864,0.261491,0.451258,0.250842,0.350022,0.696601,0.220561,0.171242,0.172632,0.216534,0.160069,0.163597,0.142706,0.00474,0.131048,0.100855,0.067459,0.08426,0.183922,0.203851,0.133272,0.088945,0.175355,0.190088,0.128692,0.583395,0.43555,0.452517,0.452717,0.846556,0.153444,0.764706,0.743243,0.39265,0.60735,0.551587,0.291536,0.448413,0.708464,0.403731,0.388964,0.506368,0.277389,0.252795,0.376439,0.463115,0.536885,0.772727,0.335484,0.227273,0.664516,0.462983,0.333537,0.254607,0.27335,0.150511,0.347371,0.444906,0.555094,0.69697,0.33,0.30303,0.67,0.450455,0.329728,0.231122,0.273768,0.180124,0.332339,0.278597,0.072698,0.174644,0.189618,0.124528,0.104701,0.312855,0.252795,0.506368,0.293375,0.403731,0.388964,0.277389,0.376439,0.269369,0.240901,0.629642,0.630472,0.583218,0.159381,0.12876,0.27248,0.558318,0.461883,0.211915,0.162158,0.265366,0.558145,0.461864,0.502451,0.018665,0.327531,0.055576,0.914261,0.413535,0.72258,0,0.33998,0.010968,0.34358,0.042497,0.505058,0.352542,0.65,0,0.354915,0.011088,0.34077,0.042374,0.505086,0.36139,0.652028,0,0.354859,1,0,0.073697,0.165329,0.176347,0.119107,0.150511,0.254607,0.557039,0.462983,0.333537,0.27335,0.347371,0.180124,0.231122,0.553801,0.450455,0.329728,0.273768,0.332339,0.016427,0.644068,0.293939,0.603986,0.391696,0.842355,0.158803,0,0,0.666667,0,0.666667,0,0.333333,0,0.957272,0.690265,0,0,0.333333,0,0.2,0.166667,0.142857,0.173913,0.2,0.416667,0.333333,0,0.333333,0.266667,0,0.333333,0,0.198742,0,0.173913,0,0.173913,0,0.390549,0.195057,0.390472,0,0.336357,0.154528,0.328223,0.480198,0.545641,0.504854,0.53184,0.537267,0.346591,0.587719,0.55,0.311628,0.671111,0.586207,0.378788,0.607143,0.576923,0.364754,0.63035,0.64,0.371094,0.618519,0.565217,0.359833,0.633466,0.24001,0.076661,0.773798,0.495652,0.394399,0.299072,0.587757,0.366261,0.295552,0.374594,0.274182,0.102818,0.137258,0.12384,0,0.021698
0.232521,0.505496,0.24506,0.76725,0.08694,0,0.15764,0.434771,0.444356,0.577906,0,0,0.749931,0.422947,0.373689,0.135959,0.697526,0.168773,0,0.267718,0.392586,0.473907,0.32818,0,0,0,0.307922,0.404996,0.37367,0.136688,0.689477,0.155287,0,0.267737,0.401066,0.453165,0.353267,0,0,0,0.307627,0.446625,0.369727,0.572741,0.482182,0.749475,0.348597,0.29013,0.274733,0.34344,0.27565,0.261603,0.246875,0.135471,0.064516,0.107977,0.192248,0.252461,0.09257,0.211627,0.28793,0.257762,0.082148,0.204119,0.285945,0.384457,0.468117,0.661468,0.315698,0.884917,0.115083,0.838235,0.810811,0.230174,0.769826,0.333333,0.100313,0.666667,0.899687,0.251183,0.554467,0.316281,0.090946,0.443602,0.562151,0.348361,0.651639,0.448052,0.154839,0.551948,0.845161,0.362146,0.441984,0.138204,0.103226,0.336557,0.489809,0.320166,0.679834,0.4,0.146667,0.6,0.853333,0.335354,0.445917,0.114379,0.096353,0.3509,0.474912,0.017184,0.235357,0.089263,0.198336,0.273777,0.252977,0.172078,0.443602,0.316281,0.430186,0.251183,0.554467,0.090946,0.562151,0.392394,0.204123,0.690082,0.695637,0.749931,0.222097,0.203576,0.368339,0.442134,0.307922,0.304092,0.205219,0.358641,0.441855,0.307627,0.584967,0.217912,0.097514,0.111152,0.857102,0.605597,0.57539,0,0.32004,0.205775,0.180865,0.076264,0.474514,0.483074,0.379932,0,0.298323,0.20743,0.14936,0.076255,0.474515,0.505216,0.388351,0,0.298366,0.851852,0.184211,0.236492,0.080257,0.188993,0.270493,0.336557,0.138204,0.611306,0.362146,0.441984,0.103226,0.489809,0.3509,0.114379,0.610923,0.335354,0.445917,0.096353,0.474912,0.133213,0.71247,0.337374,0.537551,0.399743,0.653365,0.337864,0,0.333333,0.666667,0,0.666667,0,0.333333,0,0.866667,0.725664,0,0,0,0.333333,0.2,0.333333,0.142857,0.304348,0,0.333333,0.454545,0.125,0.5,0.4,0,0.333333,0,0.332914,0.125,0.304348,0.125,0.304348,0.124978,0.585823,0.364695,0.585709,0.106527,0.529598,0.305641,0.521144,0.634653,0.335385,0.434736,0.377358,0.406832,0.536932,0.532895,0.3,0.255814,0.742222,0.275862,0.306818,0.710714,0.269231,0.29918,0.719844,0.32,0.300781,0.714815,0.26087,0.292887,0.7251,0.523169,0.197324,0.822709,0.406957,0.292929,0.280871,0.331336,0.480315,0.652481,0.529155,0.457114,0.292797,0.238544,0.221221,0.125,0.081909
0.192071,0.472519,0.317586,0.71978,0.080251,0,0.162569,0.413463,0.606133,0.467864,0,0,0.749931,0.39947,0.368421,0.303109,0.705456,0.152296,0,0.267718,0.379724,0.579371,0.3086,0,0,0,0.461883,0.382496,0.368424,0.303685,0.696814,0.140146,0,0.267737,0.387885,0.578948,0.320322,0,0,0,0.461864,0.525861,0.45693,0.400613,0.634829,0.705848,0.484127,0.420501,0.416551,0.479167,0.406044,0.403372,0.373607,0.263166,0.330645,0.082621,0.310566,0.390759,0.330085,0.1783,0.41311,0.40658,0.350711,0.171079,0.423504,0.549034,0.396552,0.438443,0.408522,0.754141,0.245859,0.676471,0.635135,0.206963,0.793037,0.265873,0.090909,0.734127,0.909091,0.238029,0.616458,0.283219,0.090502,0.540031,0.631363,0.315574,0.684426,0.487013,0.125806,0.512987,0.874194,0.362662,0.522817,0.32611,0.098164,0.405645,0.590817,0.288981,0.711019,0.418182,0.12,0.581818,0.88,0.335671,0.527118,0.291754,0.091622,0.429321,0.574855,0.015963,0.373017,0.335058,0.166039,0.397845,0.353615,0.13558,0.540031,0.283219,0.545839,0.238029,0.616458,0.090502,0.631363,0.531843,0.161149,0.630735,0.543491,0.749931,0.348508,0.200883,0.476854,0.581374,0.461883,0.422639,0.20243,0.464776,0.581455,0.461864,0.768791,0.1681,0.048763,0.111152,0.914261,0.726363,0.498429,0,0.240013,0.203089,0.019748,0.042497,0.637743,0.637405,0.379932,0,0.346763,0.204649,0.0163,0.042374,0.637763,0.648709,0.388351,0,0.346776,0.703704,0.315789,0.382104,0.346709,0.157143,0.404229,0.405645,0.32611,0.674739,0.362662,0.522817,0.098164,0.590817,0.429321,0.291754,0.674626,0.335671,0.527118,0.091622,0.574855,0.249992,0.491525,0.450505,0.619584,0.379466,0.647965,0.33708,0.333333,0,0.666667,0,0.666667,0,0.333333,0.2,0.778378,0.761062,0,0,0,0.333333,0.2,0.444444,0.285714,0.434783,0,0.333333,0.545455,0.25,0.666667,0.533333,0,0.333333,0,0.467042,0.25,0.434783,0.25,0.434783,0.249956,0.723882,0.489497,0.723936,0.218342,0.678042,0.426527,0.671163,0.384158,0.561026,0.384035,0.464623,0.465839,0.329545,0.651316,0.65,0.181395,0.786667,0.448276,0.223485,0.767857,0.5,0.217213,0.77821,0.56,0.222656,0.77037,0.521739,0.213389,0.776892,0.36545,0.176004,0.873823,0.382609,0.342516,0.305496,0.621789,0.458363,0.351369,0.638836,0.584547,0.438413,0.363736,0.352395,0.25,0.122593
0.192071,0.505496,0.432688,0.38179,0.08694,0,0.167479,0.627032,0.402831,0.582324,0,0,0.666575,0.390061,0.560534,0.395281,0.355676,0.172852,0,0.275569,0.581253,0.361364,0.320165,0,0,0,0.384155,0.373476,0.560534,0.395178,0.341457,0.159041,0,0.275584,0.587484,0.388881,0.344985,0,0,0,0.384746,0.6549,0.503013,0.58928,0.701775,0.971087,0.558914,0.482578,0.47833,0.55461,0.46987,0.464177,0.450589,0.305089,0.104839,0.109972,0.351505,0.460146,0.165652,0.187743,0.480252,0.47639,0.150079,0.191899,0.490586,0.323256,0.412562,0.498162,0.185015,0.839582,0.160418,0.779412,0.72973,0.131528,0.868472,0.170635,0.090909,0.829365,0.909091,0.148634,0.676688,0.154441,0.093998,0.600664,0.642969,0.184426,0.815574,0.512987,0.135484,0.487013,0.864516,0.195714,0.616328,0.371788,0.113846,0.409847,0.601099,0.16632,0.83368,0.4,0.126667,0.6,0.873333,0.176491,0.617559,0.316507,0.10681,0.457808,0.594539,0.141739,0.440895,0.163001,0.179116,0.463173,0.372838,0.090263,0.600664,0.154441,0.605079,0.148634,0.676688,0.093998,0.642969,0.598249,0.026851,0.6353,0.586982,0.666575,0.446637,0.002768,0.578264,0.442134,0.384155,0.51467,0.002751,0.573648,0.441855,0.384746,0.777778,0.107759,0.034827,0.111152,0.628561,0.735425,0.526809,0.113634,0.280026,0.133552,0.02959,0.059298,0.637743,0.638375,0.4,0.18854,0.306474,0.132063,0.024435,0.059362,0.637763,0.652473,0.411984,0.188522,0.306449,0.703704,0.315789,0.448291,0.144462,0.179157,0.467662,0.409847,0.371788,0.683675,0.195714,0.616328,0.113846,0.601099,0.457808,0.316507,0.689003,0.176491,0.617559,0.10681,0.594539,0.241799,0.641646,0.39697,0.544483,0.408111,0.539049,0.433407,0.333333,0,0.666667,0,0.666667,0.333333,0,0.2,0.678078,0.59292,0,0.333333,0,0,0.2,0.444444,0.428571,0.478261,0.2,0.166667,0.636364,0.25,0.666667,0.6,0.333333,0,0.333333,0.50889,0.25,0.478261,0.25,0.478261,0.249956,0.723882,0.505737,0.723936,0.218342,0.678042,0.442596,0.671163,0.577228,0.386667,0.286947,0.275943,0.47205,0.414773,0.58114,0.25,0.195349,0.808889,0.206897,0.212121,0.807143,0.192308,0.213115,0.809339,0.24,0.210938,0.807407,0.217391,0.213389,0.808765,0.625957,0.320027,0.903798,0.063478,0.432507,0.311206,0.465111,0.475066,0.52438,0.722776,0.671904,0.508873,0.395695,0.374453,0.25,0.033089
0.421511,0.560421,0.451043,0.316616,0.209277,0,0.162569,0.448066,0.582937,0.622849,0,0,0.583218,0.416096,0.502634,0.352694,0.355676,0.371701,0,0.280851,0.544061,0.510708,0.344441,0,0,0,0.61435,0.420854,0.502623,0.353039,0.341457,0.366423,0,0.280827,0.540057,0.527892,0.372572,0,0,0,0.615254,0.50144,0.584899,0.576417,0.466744,0.769956,0.550552,0.497185,0.507032,0.543351,0.482916,0.494525,0.439488,0.48189,0.274194,0.098575,0.516249,0.546734,0.342266,0.176449,0.555052,0.559163,0.338073,0.181942,0.563482,0.525291,0.723591,0.392925,0.612229,0.786399,0.213601,0.720588,0.675676,0.143133,0.856867,0.305556,0.141066,0.694444,0.858934,0.172384,0.707404,0.407478,0.158598,0.581798,0.66932,0.235656,0.764344,0.441558,0.222581,0.558442,0.777419,0.289248,0.632732,0.427589,0.248536,0.507192,0.621119,0.216216,0.783784,0.375758,0.216667,0.624242,0.783333,0.271205,0.636407,0.406411,0.24768,0.533117,0.617308,0.20244,0.540216,0.335058,0.166039,0.55026,0.453737,0.327046,0.581798,0.407478,0.630469,0.172384,0.707404,0.158598,0.66932,0.626469,0.358413,0.456036,0.239127,0.583218,0.481073,0.415756,0.421403,0.511754,0.61435,0.546996,0.415177,0.411709,0.511527,0.615254,0.557462,0.396751,0.024376,0.111152,0.885682,0.627383,0.483366,0.420451,0.080026,0.417369,0.02959,0.042497,0.862257,0.531858,0.320068,0.395425,0.322621,0.416803,0.024435,0.042374,0.862265,0.55927,0.337737,0.395479,0.322615,0.592593,0.473684,0.546808,0.325843,0.167681,0.555556,0.507192,0.427589,0.732133,0.289248,0.632732,0.248536,0.621119,0.533117,0.406411,0.736516,0.271205,0.636407,0.24768,0.617308,0.375004,0.411017,0.559596,0.501733,0.437721,0.523508,0.486864,0,0,0.666667,0,0.666667,0,0.333333,0.4,0.573145,0.424779,0.5,0,0,0.333333,0.4,0.5,0.428571,0.521739,0.4,0.25,0.636364,0.375,0.666667,0.6,0.333333,0.333333,0.333333,0.543669,0.375,0.521739,0.375,0.521739,0.374934,0.666667,0.539806,0.666732,0.335423,0.617993,0.479681,0.61066,0.359406,0.329231,0.600863,0.478774,0.57764,0.5,0.440789,0.4,0.134884,0.853333,0.344828,0.181818,0.821429,0.346154,0.184426,0.821012,0.4,0.175781,0.825926,0.347826,0.175732,0.824701,0.475161,0.332955,0.912556,0.69913,0.549128,0.283012,0.528467,0.441183,0.622327,0.581198,0.513623,0.593424,0.488514,0.473381,0.375,0.029292
