0.329849788	0.8587127530000001	0.276219414	0.100548617
0.86562986	0.595889339	0.024782809	0.197867707
0.115077886	0.7412041660000001	0.649535663	0.8854463889999999
0.507144643	0.6925450909999999	0.5119905850000001	0.947230912
0.794881957	0.336492945	0.320773803	0.173556324
0.114751703	0.221907254	0.357276007	0.491925088
0.387881182	0.377829951	0.635456326	0.876401736
0.427495981	0.165377379	0.948040679	0.993023886
0.037235621	0.031187045	0.821852068	0.07139713
0.104918808	0.821830876	0.08013453299999999	0.804053559
0.171442546	0.804918051	0.935113826	0.786612914
0.531384477	0.599386652	0.224420879	0.132239003
0.984717519	0.996707084	0.101075395	0.701909168
0.361604923	0.631256353	0.8405971249999999	0.273514889
0.609076949	0.93417078	0.297927707	0.6912645670000001
0.428485917	0.449192865	0.8062183590000001	0.559261644
0.569704748	0.561435609	0.895739286	0.423477896
0.957477527	0.47870061	0.168395991	0.454777341
0.322055624	0.51451902	0.155201823	0.9644381480000001
0.564759517	0.515717012	0.408508212	0.71625467
0.462313917	0.5605498799999999	0.260535517	0.351848873
0.347950912	0.497413795	0.911514592	0.306280853
0.959037884	0.778264846	0.199957736	0.512389721
0.863183432	0.030288556	0.401668545	0.102270065
0.772263412	0.9727015369999999	0.695127063	0.426008822
0.09823604399999999	0.371491482	0.054401669	0.747707859
0.078038566	0.437253992	0.594787774	0.11639997
0.8602114360000001	0.997036861	0.224166464	0.15232178
0.380963113	0.775463892	0.610761899	0.485152704
0.564555819	0.499941398	0.7825387660000001	0.110788263
0.357261781	0.462265932	0.935900701	0.335554205
0.672801828	0.969820309	0.999491092	0.804816916
0.876552067	0.012740962	0.660199197	0.09936250100000001
0.603129267	0.360907556	0.731497914	0.871510867
0.218055181	0.701582674	0.524310348	0.505511207
0.613078748	0.590521489	0.887539129	0.175177726
0.696969972	0.981777946	0.186771041	0.855732448
0.826793522	0.161111697	0.216170927	0.792060051
0.832801196	0.612437253	0.608641205	0.9430483589999999
0.357518441	0.145801979	0.101761944	0.456118105
0.446899836	0.645491785	0.628841584	0.6555616399999999
0.712492648	0.185468932	0.686309959	0.471951309
0.903003425	0.440417697	0.223341031	0.849852156
0.916649999	0.410030451	0.156508959	0.371460503
0.972278546	0.445228416	0.602881456	0.623504228
0.336733978	0.7414038590000001	0.87301145	0.150558089
0.907336379	0.727970445	0.002012581	0.100580326
0.263838612	0.476603526	0.443483513	0.030287058
0.838801735	0.521362998	0.430109061	0.119394838
0.16471182	0.485786082	0.387580366	0.688356396
0.757054645	0.283865983	0.068983697	0.978424922
0.395649422	0.707903002	0.341525935	0.690909772
0.066367517	0.519205928	0.095187541	0.06840874299999999
0.575302578	0.922841833	0.39404799	0.559637748
0.889480715	0.9356594660000001	0.405259681	0.720243953
0.849055185	0.5914477299999999	0.284520148	0.087387983
0.06904537400000001	0.941919737	0.591164524	0.724287203
0.91036639	0.079500637	0.48477138	0.245124747
0.385478739	0.19124168	0.294630437	0.820246138
0.145827696	0.6789126	0.63987234	0.092134728
0.283518486	0.143383795	0.379641709	0.629825537
0.855217357	0.109660833	0.569903238	0.510610215
0.714794931	0.83694071	0.587023812	0.956569859
0.438135981	0.114759965	0.690873699	0.500622694
0.872417619	0.180715919	0.303376893	0.495389894
0.08696263	0.461906244	0.054988295	0.963336061
0.10265565	0.570843413	0.762368096	0.678255644
0.552734257	0.929019206	0.381827187	0.308717366
0.5940662880000001	0.887806925	0.655396542	0.074327688
0.11383973	0.160690986	0.853289722	0.887095203
